year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2013,8,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31,8,0,0,8,0,0,0,0,167,0,0,167,0,0
2013,8,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",31,7,2.64,0,4.36,0,0,0,0,246,115,0,131,0,0
2013,8,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",57,6,2,1.57,2.15,0,0.28,7,0,212,98,46,58,0,10
2013,8,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",62,2,1.8,0,0.2,0,0,0,0,43,38,0,5,0,0
2013,8,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",24,2,0.43,0,1.57,0,0,0,0,36,9,0,27,0,0
2014,12,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",199,32,10.6,0,11.67,0.67,9.06,0,0,1127,477,0,315,16,319
2014,12,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",4256,762,134.1,5.46,353.01,1.63,267.8,19,6,39750,11040,267,9938,202,18303
2014,12,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",177,30,8.23,0.76,12.34,0,8.67,0,1,1003,240,13,342,0,408
2014,12,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",414,83,24.94,0.66,33.08,0.5,23.81,0,2,3559,1249,28,1018,11,1253
2014,12,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",437,182,16.52,1.99,142.08,0,21.42,2,13,15500,1396,329,11925,0,1850
2014,12,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1122,217,35.77,1.7,80.36,0.17,99,7,3,10597,2089,54,2371,5,6078
2014,12,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",543,126,34.22,0.45,71.6,0.19,19.53,0,0,4514,1391,16,2139,6,962
2014,12,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",451,72,11.08,2.48,34.28,0,24.15,2,0,3925,612,83,1026,0,2204
2014,12,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",324,56,14.2,0,27.45,0,14.35,3,0,2328,837,0,684,0,807
2014,12,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",93,20,5.69,0.55,11.9,0,1.85,0,0,815,401,11,347,0,56
2014,12,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",169,49,9.1,0,16.84,0,23.05,0,0,2766,374,0,585,0,1807
2014,12,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",73,12,3.2,0,5.4,0.62,2.78,1,1,611,319,0,180,23,89
2014,12,AS,Alaska Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",101,21,3.84,0,5.42,0,11.74,1,1,1060,188,0,136,0,736
2014,12,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",387,88,12.44,0.8,61.51,0,13.25,1,0,3676,693,98,2313,0,572
2014,12,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",214,34,14.19,0,15.04,0,4.77,1,0,1414,733,0,416,0,265
2014,12,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",35,7,1.27,0,5.31,0,0.42,0,0,205,79,0,116,0,10
2014,12,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",108,16,8.47,0,6.58,0.33,0.62,0,0,591,391,0,168,6,26
2014,12,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31,2,1.49,0,0.51,0,0,0,0,66,43,0,23,0,0
2014,12,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",31,7,1.92,0,1.39,0,3.7,0,0,195,77,0,35,0,83
2014,12,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",134,26,11.07,0.44,11.57,0,2.92,0,1,1156,707,22,313,0,114
2014,12,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",124,28,8.39,0.19,11.82,0,7.6,0,0,1354,520,6,433,0,395
2014,12,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",145,30,15.14,0,7.01,0,7.85,0,0,1173,709,0,152,0,312
2014,12,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",213,19,2.97,0,3.83,0,12.2,2,0,1348,204,0,95,0,1049
2014,12,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",121,15,3.29,0.61,8.59,0,2.51,0,0,475,85,35,237,0,118
2014,12,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",57,21,4.62,0.95,12.94,0,2.5,0,0,1027,202,54,714,0,57
2014,12,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",113,26,7.5,0,17.16,0,1.34,1,0,675,201,0,445,0,29
2014,12,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",56,5,2.61,0,2.39,0,0,0,0,348,253,0,95,0,0
2014,12,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",31,11,1.95,0,8.62,0,0.42,0,0,674,183,0,466,0,25
2014,12,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31,2,1,0,1,0,0,0,0,37,17,0,20,0,0
2014,12,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",46,6,2.35,0,1.17,0,2.48,0,0,166,87,0,19,0,60
2014,12,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",29,5,1.73,1,1.27,0,1,1,0,171,75,37,36,0,23
2014,12,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1022,145,39.24,5.7,38.48,1,60.58,14,0,7657,2554,170,1048,52,3833
2014,12,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",79,5,1.52,0,1.52,0,1.96,3,0,200,76,0,30,0,94
2014,12,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",79,14,4.31,1.27,5.22,0,3.2,0,1,433,133,46,109,0,145
2014,12,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",78,15,1.68,0,5.63,0.81,6.87,0,2,477,48,0,165,26,238
2014,12,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",154,33,17.78,1.96,3.12,0,10.14,0,0,1631,980,144,100,0,407
2014,12,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",184,34,10.57,3.44,4.98,0,15.01,0,1,2651,869,214,139,0,1429
2014,12,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",296,38,10.3,7.9,8.39,0,11.41,1,14,2797,859,742,371,0,825
2014,12,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,11,3.12,0.02,2.29,0,5.57,0,0,919,90,1,67,0,761
2014,12,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,10,2.07,0,1.98,0,5.96,2,0,521,108,0,49,0,364
2014,12,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",91,18,2.36,0,4.16,0,11.48,4,1,872,69,0,100,0,703
2014,12,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,13,1,2.48,1.76,0,7.76,0,0,1216,42,81,76,0,1017
2014,12,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60,10,3,0,1.31,0,5.7,2,0,975,134,0,62,0,779
2014,12,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",59,15,7.76,2.7,1.72,0,2.82,0,0,541,242,50,46,0,203
2014,12,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",59,7,3.2,0,1.97,0,1.83,1,0,225,95,0,53,0,77
2014,12,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",31,7,4.8,0,2.2,0,0,0,0,194,147,0,47,0,0
2014,12,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31,8,2.11,0,3.21,0,2.68,0,0,305,105,0,100,0,100
2014,12,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",31,5,1,0,1.47,0,2.53,0,0,190,72,0,41,0,77
2014,12,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",31,3,1,0,2,0,0,0,0,144,105,0,39,0,0
2014,12,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",31,1,1,0,0,0,0,0,0,52,52,0,0,0,0
2014,12,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,2,2,0,0,0,0,0,0,82,82,0,0,0,0
2014,12,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",31,4,0,0.66,1.34,0,2,0,0,95,0,21,26,0,48
2014,12,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",126,18,5.2,0.04,9.82,0,2.94,0,2,810,242,3,444,0,121
2014,12,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",277,53,18.06,0,28.33,0,6.61,0,3,2125,920,0,878,0,327
2014,12,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",115,17,2.16,0.1,14.04,0.56,0.14,0,2,542,101,5,420,9,7
2014,12,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",200,51,12.1,0.52,31.02,0.13,7.23,0,3,2643,1247,15,1031,4,346
2014,12,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",8,1,0,0,0,0,1,0,0,92,0,0,0,0,92
2014,4,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",120,11,1,0,7.83,0,2.17,0,0,365,31,0,269,0,65
2014,4,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",3908,313,74.62,2,116.38,2.06,117.95,12,4,17319,5757,114,3987,128,7333
2014,4,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",603,48,16.97,0,26.72,0,4.31,2,1,2015,1125,0,802,0,88
2014,4,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60,24,1,0,22,0,1,0,0,2253,60,0,2136,0,57
2014,4,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",120,12,0.08,0,10.46,0,1.46,0,0,433,3,0,387,0,43
2014,4,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",58,4,2.95,0,1.05,0,0,0,1,230,137,0,93,0,0
2014,4,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",146,18,2.64,0,13.27,0,2.09,0,0,940,101,0,747,0,92
2014,4,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1081,72,20.19,0,30.09,0,21.72,2,0,3438,1240,0,833,0,1365
2014,4,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",30,4,1,0,3,0,0,0,0,213,26,0,187,0,0
2014,4,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",30,3,0.52,0,2.48,0,0,0,0,116,12,0,104,0,0
2014,4,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",60,8,0.35,0,7.65,0,0,0,0,192,6,0,186,0,0
2014,4,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",30,3,1.74,0.94,0.32,0,0,1,0,158,54,90,14,0,0
2014,4,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",913,71,20.23,0.93,18.98,0.75,30.11,7,0,4167,933,14,433,12,2775
2014,4,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",82,10,7.48,0,0.76,0,1.76,0,0,887,596,0,26,0,265
2014,4,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",77,11,1.51,2.29,1.93,0,5.27,0,4,1092,43,187,56,0,806
2014,4,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",77,16,1.8,0.29,5.03,1.23,7.65,2,1,1442,106,9,230,27,1070
2014,4,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",150,18,4.54,2.63,2.25,0,8.58,1,0,1596,192,241,68,0,1095
2014,4,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",300,33,8.93,0,11.15,0,12.92,1,1,1371,538,0,264,0,569
2014,4,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",180,21,7.22,0.6,5.77,0,7.41,0,3,604,147,15,154,0,288
2014,4,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,3,0.17,0,0.18,0,2.66,0,0,83,5,0,3,0,75
2014,4,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,5,1,0,0,0,4,1,0,135,25,0,0,0,110
2014,4,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",90,16,2.43,0,6.26,0,7.31,0,0,689,97,0,178,0,414
2014,4,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,4,1.72,0,1.07,0,1.21,1,0,107,48,0,25,0,34
2014,4,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60,3,0,0,2.76,0,0.24,0,0,98,0,0,92,0,6
2014,4,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",60,3,1,0,0.2,0,1.8,0,2,212,18,0,35,0,159
2014,4,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",60,4,1.32,0,1.85,0,0.83,0,1,111,63,0,33,0,15
2014,4,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",237,20,7.28,0,9.7,0,3.02,0,0,649,295,0,287,0,67
2014,4,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",408,55,9.19,0.62,34.14,0,11.06,0,4,3134,481,32,1956,0,665
2014,4,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",331,32,10.87,0,13.88,0,7.26,1,0,1479,410,0,323,0,746
2014,4,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",437,38,9.83,0,22.45,0,5.72,0,1,1586,533,0,725,0,328
2014,4,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",185,16,3.77,0,4.9,0,7.33,0,1,954,145,0,286,0,523
2014,4,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",193,26,9.91,0,12.42,0,3.67,0,0,825,444,0,282,0,99
2014,4,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",150,12,2.34,0,3.93,0,5.73,0,0,340,46,0,64,0,230
2014,4,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",274,16,4.79,0,7.56,0,3.65,0,1,553,299,0,170,0,84
2014,4,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",86,5,1.44,0,2.56,0,1,0,0,294,40,0,235,0,19
2014,4,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",81,9,2.69,0,4.5,0,1.8,0,1,525,85,0,301,0,139
2014,4,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",446,29,12.49,0,11.35,0,5.16,0,2,1064,462,0,393,0,209
2014,4,AS,Alaska Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",83,2,1,0,1,0,0,0,0,54,37,0,17,0,0
2014,4,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",30,2,0,0,2,0,0,0,0,33,0,0,33,0,0
2014,4,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",90,5,2.53,0,1.47,0,1,0,1,111,55,0,23,0,33
2014,4,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",30,2,0.58,0,0.42,0,1,0,0,104,22,0,16,0,66
2014,4,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",120,16,7.98,1.65,3.14,0,3.24,0,0,567,332,42,69,0,124
2014,4,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",115,14,9.5,0,3.03,0.71,0.77,0,0,397,286,0,69,12,30
2014,4,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",60,6,1,0,3.11,0,1.89,0,0,155,67,0,54,0,34
2014,4,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",30,3,0,0,2,0,1,0,0,88,0,0,42,0,46
2014,4,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",60,7,1.46,0,5.11,0,0.43,0,0,217,42,0,153,0,22
2014,4,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",30,1,0,0,1,0,0,0,0,30,0,0,30,0,0
2014,4,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",30,2,0.28,0,1.72,0,0,0,0,57,11,0,46,0,0
2014,4,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",96,19,1.01,0,17.99,0,0,0,0,629,158,0,471,0,0
2014,4,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",243,44,4.58,0,37.8,0,1.62,0,0,1881,759,0,1072,0,50
2014,4,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",210,29,4.21,0,22.42,0,2.37,0,0,1080,381,0,604,0,95
2014,4,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",104,24,4.44,0,19.56,0,0,0,1,736,248,0,488,0,0
2014,4,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",8,1,1,0,0,0,0,0,0,104,104,0,0,0,0
2014,5,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",199,31,11.1,0,6.37,0,13.53,1,0,1912,637,0,131,0,1144
2014,5,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",93,27,9.19,0,5.2,0,12.6,0,0,1410,344,0,136,0,930
2014,5,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",4147,392,96.9,2.52,168.64,2.04,121.9,5,4,19444,6018,314,4521,54,8537
2014,5,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",358,48,15.64,0,13.56,1.59,17.21,0,3,1950,761,0,367,31,791
2014,5,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1102,113,31.13,0,34.28,2.16,45.43,7,3,4918,1191,0,1006,54,2667
2014,5,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",155,20,9.76,0,4.65,0,5.59,0,0,744,396,0,120,0,228
2014,5,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1048,72,20.62,0,29.05,0,22.33,1,1,3833,1911,0,772,0,1150
2014,5,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",149,22,1.47,0,19.86,0,0.67,0,2,919,40,0,861,0,18
2014,5,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",628,51,13.63,0,29.71,0,7.65,0,0,1427,558,0,675,0,194
2014,5,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",62,10,1.13,1.97,3.16,0,3.75,1,3,352,28,155,64,0,105
2014,5,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",62,7,3.76,0,2.83,0,0.41,0,1,200,123,0,65,0,12
2014,5,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",463,21,10.31,0,7.98,0,2.72,0,0,1091,588,0,200,0,303
2014,5,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,5,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",342,15,7.05,0,4.84,0,3.11,0,0,456,243,0,102,0,111
2014,5,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",419,104,9.03,2,81.5,0,11.47,0,0,5386,472,45,4174,0,695
2014,5,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",457,30,10.62,0.66,14.08,0,4.65,0,0,1042,411,36,371,0,224
2014,5,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",156,20,1.39,0,5.88,0,12.73,0,1,1198,192,0,186,0,820
2014,5,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",199,15,8.62,0,4.92,0,1.46,0,0,450,277,0,108,0,65
2014,5,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",155,7,3.43,0,0.9,0,2.67,0,0,435,115,0,23,0,297
2014,5,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",282,13,6.76,0,3.68,0,2.55,0,0,464,316,0,67,0,81
2014,5,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",87,4,2.31,0,0.96,0,0.73,0,0,147,105,0,23,0,19
2014,5,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",83,7,4.47,0,2.53,0,0,0,0,172,122,0,50,0,0
2014,5,AS,Alaska Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",85,5,2,0,1.09,0,1.91,0,0,275,172,0,18,0,85
2014,5,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",186,18,6.95,0,11.05,0,0,0,0,564,317,0,247,0,0
2014,5,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",31,1,0.53,0,0.47,0,0,0,0,17,9,0,8,0,0
2014,5,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",93,8,0.53,0.3,6.17,0,1,0,1,526,10,10,490,0,16
2014,5,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",31,3,1,0,2,0,0,0,0,103,44,0,59,0,0
2014,5,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",124,14,1.59,1.09,10.94,0,0.39,0,1,482,61,68,346,0,7
2014,5,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31,4,0.81,0,2.64,0,0.55,0,0,76,17,0,43,0,16
2014,5,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",103,10,5.16,0,2.22,0,2.62,0,0,331,176,0,54,0,101
2014,5,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",62,1,1,0,0,0,0,0,0,21,21,0,0,0,0
2014,5,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",31,4,1,0,3,0,0,0,0,151,102,0,49,0,0
2014,5,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62,6,1.92,0,3.81,0,0.27,0,0,172,32,0,133,0,7
2014,5,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",31,2,1.07,0,0,0,0.93,0,0,64,50,0,0,0,14
2014,5,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",31,2,0,0,1.41,0,0.59,0,0,39,0,0,26,0,13
2014,5,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",64,7,1.74,0,5.26,0,0,0,0,190,46,0,144,0,0
2014,5,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",143,8,1,0.81,6.19,0,0,0,0,276,36,29,211,0,0
2014,5,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",124,9,0,0.53,7.36,0,1.12,0,0,237,0,10,193,0,34
2014,5,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",79,12,2.03,0,9.97,0,0,0,0,385,77,0,308,0,0
2014,5,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",217,30,2,0,27,0,1,0,1,690,113,0,562,0,15
2014,5,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",207,34,6.37,0.27,26.05,0,1.31,0,0,1142,210,16,833,0,83
2014,5,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",94,14,2,1.1,10.9,0,0,0,0,475,69,158,248,0,0
2014,5,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62,17,1,0,15,0,1,0,0,1768,20,0,1531,0,217
2014,5,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",31,6,1.27,1.92,2.81,0,0,0,0,256,67,106,83,0,0
2014,5,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31,2,0,0,2,0,0,0,0,41,0,0,41,0,0
2014,5,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",62,1,0,0,1,0,0,0,0,19,0,0,19,0,0
2014,5,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",62,8,4.61,1.86,1.53,0,0,2,0,531,182,302,47,0,0
2014,5,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",84,8,0.55,0.47,1.47,0,5.51,0,0,585,14,27,69,0,475
2014,5,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",80,8,1.44,0.99,1.49,0,4.07,0,1,285,39,44,45,0,157
2014,5,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",80,13,1.96,1.68,3.8,0,5.56,0,0,436,99,106,100,0,131
2014,5,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62,10,1.22,0,2.08,0,6.7,0,1,378,64,0,48,0,266
2014,5,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",62,11,1.91,0,1.17,0,7.93,0,0,517,51,0,37,0,429
2014,5,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",62,9,0,1,1.79,0,6.21,0,0,433,0,30,35,0,368
